859.333333,1613.000000,1676.333333,1574.000000,1513.333333,1265.333333,1410.333333
946.000000,1486.500000,1343.000000,1405.500000,973.500000,835.500000,639.500000
380.666667,672.666667,793.333333,349.000000,424.000000,229.333333,669.333333
267.000000,238.500000,411.500000,490.500000,132.000000,79.500000,94.500000
